Image Address,Target Index,Target Right Ascension,Target Declination,Survey,Band,Number of Central Blobs,Main Blob Center,Main Blob Radius,Main Blob Displacement,Percent Outside Diffraction,Threshold Value,Percent of Image White,Validation,Error
FITS/RandSample-2000/index-1573/WISE+(AllWISE)--w4,1573,130.511307,-26.118469,WISE,w4,0,NULL,NULL,NULL,NULL,0.857421875,0.6797520661157025,0,Image lacks central blob
FITS/RandSample-2000/index-1573/DSS--DSS2+Red,1573,130.511307,-26.118469,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.412109375,0.12966101694915255,,NULL
FITS/RandSample-2000/index-1573/DSS--DSS2+IR,1573,130.511307,-26.118469,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.373046875,0.042655367231638416,,NULL
FITS/RandSample-2000/index-1573/WISE+(AllWISE)--w1,1573,130.511307,-26.118469,WISE,w1,1,"(22, 21)",7,1.0,0.0,0.337890625,0.10175619834710743,,NULL
FITS/RandSample-2000/index-1573/2MASS--J,1573,130.511307,-26.118469,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.345703125,0.009943563558183283,,NULL
FITS/RandSample-2000/index-1573/2MASS--H,1573,130.511307,-26.118469,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.337890625,0.010481053480247245,,NULL
FITS/RandSample-2000/index-1574/WISE+(AllWISE)--w3,1574,77.65752,24.760484,WISE,w3,0,NULL,NULL,NULL,NULL,0.615234375,0.17037037037037037,0,Image lacks central blob
FITS/RandSample-2000/index-1574/WISE+(AllWISE)--w2,1574,77.65752,24.760484,WISE,w2,1,"(22, 22)",7,1.4142135623730951,0.0,0.361328125,0.12444444444444444,,NULL
FITS/RandSample-2000/index-1574/DSS--DSS1+Blue,1574,77.65752,24.760484,DSS,DSS1+Blue,1,"(29, 30)",7,1.0,0.0,0.443359375,0.06864406779661017,,NULL
FITS/RandSample-2000/index-1574/DSS--DSS1+Red,1574,77.65752,24.760484,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.427734375,0.0783673469387755,,NULL
FITS/RandSample-2000/index-1574/DSS--DSS2+Blue,1574,77.65752,24.760484,DSS,DSS2+Blue,1,"(29, 30)",7,1.0,0.0,0.380859375,0.051694915254237285,,NULL
FITS/RandSample-2000/index-1574/2MASS--K,1574,77.65752,24.760484,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.333984375,0.010212308519215264,,NULL
FITS/RandSample-2000/index-1574/WISE+(AllWISE)--w4,1574,77.65752,24.760484,WISE,w4,0,NULL,NULL,NULL,NULL,0.775390625,0.7738271604938272,0,Image lacks central blob
FITS/RandSample-2000/index-1574/DSS--DSS2+Red,1574,77.65752,24.760484,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.380859375,0.0423728813559322,,NULL
FITS/RandSample-2000/index-1574/DSS--DSS2+IR,1574,77.65752,24.760484,DSS,DSS2+IR,1,"(29, 29)",5,1.4142135623730951,0.0,0.400390625,0.03418079096045198,,NULL
FITS/RandSample-2000/index-1574/WISE+(AllWISE)--w1,1574,77.65752,24.760484,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.337890625,0.10518518518518519,,NULL
FITS/RandSample-2000/index-1574/2MASS--J,1574,77.65752,24.760484,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.326171875,0.011824778285407149,,NULL
FITS/RandSample-2000/index-1574/2MASS--H,1574,77.65752,24.760484,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.341796875,0.010212308519215264,,NULL
FITS/RandSample-2000/index-1575/WISE+(AllWISE)--w3,1575,24.867192,20.508693,WISE,w3,0,NULL,NULL,NULL,NULL,0.626953125,0.13739669421487602,0,Image lacks central blob
FITS/RandSample-2000/index-1575/WISE+(AllWISE)--w2,1575,24.867192,20.508693,WISE,w2,1,"(21, 22)",8,1.0,0.0,0.361328125,0.11208677685950413,,NULL
FITS/RandSample-2000/index-1575/DSS--DSS1+Blue,1575,24.867192,20.508693,DSS,DSS1+Blue,1,"(31, 29)",5,1.4142135623730951,0.0,0.427734375,0.04124293785310734,,NULL
FITS/RandSample-2000/index-1575/DSS--DSS1+Red,1575,24.867192,20.508693,DSS,DSS1+Red,1,"(17, 16)",4,2.23606797749979,0.0,0.466796875,0.04163265306122449,,NULL
FITS/RandSample-2000/index-1575/DSS--DSS2+Blue,1575,24.867192,20.508693,DSS,DSS2+Blue,1,"(29, 29)",5,1.4142135623730951,0.0,0.416015625,0.03160011490950876,,NULL
FITS/RandSample-2000/index-1575/2MASS--K,1575,24.867192,20.508693,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.365234375,0.010212308519215264,,NULL
FITS/RandSample-2000/index-1575/WISE+(AllWISE)--w4,1575,24.867192,20.508693,WISE,w4,0,NULL,NULL,NULL,NULL,0.763671875,0.8533057851239669,0,Image lacks central blob
FITS/RandSample-2000/index-1575/DSS--DSS2+Red,1575,24.867192,20.508693,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.380859375,0.02937853107344633,,NULL
FITS/RandSample-2000/index-1575/DSS--DSS2+IR,1575,24.867192,20.508693,DSS,DSS2+IR,1,"(29, 29)",4,1.4142135623730951,0.0,0.373046875,0.02175141242937853,,NULL
FITS/RandSample-2000/index-1575/WISE+(AllWISE)--w1,1575,24.867192,20.508693,WISE,w1,1,"(21, 22)",7,1.0,0.0,0.330078125,0.09659090909090909,,NULL
FITS/RandSample-2000/index-1575/2MASS--J,1575,24.867192,20.508693,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.011824778285407149,,NULL
FITS/RandSample-2000/index-1575/2MASS--H,1575,24.867192,20.508693,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.011824778285407149,,NULL
FITS/RandSample-2000/index-1576/WISE+(AllWISE)--w3,1576,9.466671,-13.49892,WISE,w3,0,NULL,NULL,NULL,NULL,0.634765625,0.29530864197530865,0,Image lacks central blob
FITS/RandSample-2000/index-1576/WISE+(AllWISE)--w2,1576,9.466671,-13.49892,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.369140625,0.11209876543209876,,NULL
FITS/RandSample-2000/index-1576/DSS--DSS1+Blue,1576,9.466671,-13.49892,DSS,DSS1+Blue,1,"(29, 31)",5,1.4142135623730951,0.0,0.431640625,0.038135593220338986,,NULL
FITS/RandSample-2000/index-1576/DSS--DSS1+Red,1576,9.466671,-13.49892,DSS,DSS1+Red,1,"(17, 18)",4,1.0,0.0,0.388671875,0.03836734693877551,,NULL
FITS/RandSample-2000/index-1576/DSS--DSS2+Blue,1576,9.466671,-13.49892,DSS,DSS2+Blue,1,"(16, 17)",4,2.23606797749979,0.0,0.408203125,0.0563265306122449,,NULL
FITS/RandSample-2000/index-1576/2MASS--K,1576,9.466671,-13.49892,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.361328125,0.00859983875302338,,NULL
FITS/RandSample-2000/index-1576/WISE+(AllWISE)--w4,1576,9.466671,-13.49892,WISE,w4,0,NULL,NULL,NULL,NULL,0.830078125,0.725925925925926,0,Image lacks central blob
FITS/RandSample-2000/index-1576/DSS--DSS2+Red,1576,9.466671,-13.49892,DSS,DSS2+Red,1,"(28, 30)",5,2.0,0.0,0.435546875,0.03220338983050847,,NULL
FITS/RandSample-2000/index-1576/DSS--DSS2+IR,1576,9.466671,-13.49892,DSS,DSS2+IR,1,"(28, 30)",5,2.0,0.0,0.349609375,0.03361581920903955,,NULL
FITS/RandSample-2000/index-1576/WISE+(AllWISE)--w1,1576,9.466671,-13.49892,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.341796875,0.09283950617283951,,NULL
FITS/RandSample-2000/index-1576/2MASS--J,1576,9.466671,-13.49892,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.361328125,0.009137328675087342,,NULL
FITS/RandSample-2000/index-1576/2MASS--H,1576,9.466671,-13.49892,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.330078125,0.008868583714055361,,NULL
FITS/RandSample-2000/index-1577/WISE+(AllWISE)--w3,1577,185.674425,-35.709569,WISE,w3,0,NULL,NULL,NULL,NULL,0.560546875,0.7180246913580247,0,Image lacks central blob
FITS/RandSample-2000/index-1577/WISE+(AllWISE)--w2,1577,185.674425,-35.709569,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.045283018867924525,0.365234375,0.1871604938271605,,NULL
FITS/RandSample-2000/index-1577/DSS--DSS2+Blue,1577,185.674425,-35.709569,DSS,DSS2+Blue,1,"(17, 17)",4,1.4142135623730951,0.0,0.353515625,0.04326530612244898,,NULL
FITS/RandSample-2000/index-1577/2MASS--K,1577,185.674425,-35.709569,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.384765625,0.018812147272238646,,NULL
FITS/RandSample-2000/index-1577/WISE+(AllWISE)--w4,1577,185.674425,-35.709569,WISE,w4,0,NULL,NULL,NULL,NULL,0.767578125,0.7298765432098765,0,Image lacks central blob
FITS/RandSample-2000/index-1577/DSS--DSS2+Red,1577,185.674425,-35.709569,DSS,DSS2+Red,1,"(29, 29)",4,1.4142135623730951,0.0,0.408203125,0.04165469692617064,,NULL
FITS/RandSample-2000/index-1577/DSS--DSS2+IR,1577,185.674425,-35.709569,DSS,DSS2+IR,1,"(29, 29)",4,1.4142135623730951,0.0,0.333984375,0.045480225988700565,,NULL
FITS/RandSample-2000/index-1577/WISE+(AllWISE)--w1,1577,185.674425,-35.709569,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.318359375,0.17629629629629628,,NULL
FITS/RandSample-2000/index-1577/2MASS--J,1577,185.674425,-35.709569,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.02042461703843053,,NULL
FITS/RandSample-2000/index-1577/2MASS--H,1577,185.674425,-35.709569,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.341796875,0.020155872077398548,,NULL
FITS/RandSample-2000/index-1578/WISE+(AllWISE)--w3,1578,265.574303,20.334254,WISE,w3,1,"(21, 21)",11,1.4142135623730951,0.2454780361757106,0.408203125,0.19989669421487602,,NULL
FITS/RandSample-2000/index-1578/WISE+(AllWISE)--w2,1578,265.574303,20.334254,WISE,w2,1,"(21, 21)",8,1.4142135623730951,0.0044444444444444444,0.345703125,0.11621900826446281,,NULL
FITS/RandSample-2000/index-1578/DSS--DSS1+Blue,1578,265.574303,20.334254,DSS,DSS1+Blue,1,"(29, 31)",9,1.4142135623730951,0.0,0.462890625,0.10451977401129943,,NULL
FITS/RandSample-2000/index-1578/DSS--DSS1+Red,1578,265.574303,20.334254,DSS,DSS1+Red,1,"(16, 18)",7,2.0,0.05806451612903226,0.447265625,0.12897959183673469,,NULL
FITS/RandSample-2000/index-1578/DSS--DSS2+Blue,1578,265.574303,20.334254,DSS,DSS2+Blue,1,"(29, 29)",9,1.4142135623730951,0.0,0.408203125,0.0824475725366274,,NULL
FITS/RandSample-2000/index-1578/2MASS--K,1578,265.574303,20.334254,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.326171875,0.014243482934694974,,NULL
FITS/RandSample-2000/index-1578/WISE+(AllWISE)--w4,1578,265.574303,20.334254,WISE,w4,0,NULL,NULL,NULL,NULL,0.642578125,0.5397727272727273,0,Image lacks central blob
FITS/RandSample-2000/index-1578/DSS--DSS2+Red,1578,265.574303,20.334254,DSS,DSS2+Red,1,"(28, 30)",9,2.0,0.0,0.400390625,0.09632768361581921,,NULL
FITS/RandSample-2000/index-1578/DSS--DSS2+IR,1578,265.574303,20.334254,DSS,DSS2+IR,1,"(28, 29)",7,2.23606797749979,0.0,0.384765625,0.051694915254237285,,NULL
FITS/RandSample-2000/index-1578/WISE+(AllWISE)--w1,1578,265.574303,20.334254,WISE,w1,1,"(21, 21)",8,1.4142135623730951,0.02040816326530612,0.337890625,0.1265495867768595,,NULL
FITS/RandSample-2000/index-1578/2MASS--J,1578,265.574303,20.334254,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.337890625,0.013705993012631014,,NULL
FITS/RandSample-2000/index-1578/2MASS--H,1578,265.574303,20.334254,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.01612469766191884,,NULL
FITS/RandSample-2000/index-1579/WISE+(AllWISE)--w3,1579,201.332357,-19.323881,WISE,w3,0,NULL,NULL,NULL,NULL,0.607421875,0.2271604938271605,0,Image lacks central blob
FITS/RandSample-2000/index-1579/WISE+(AllWISE)--w2,1579,201.332357,-19.323881,WISE,w2,1,"(23, 22)",8,1.0,0.0,0.357421875,0.11160493827160493,,NULL
FITS/RandSample-2000/index-1579/DSS--DSS1+Red,1579,201.332357,-19.323881,DSS,DSS1+Red,1,"(15, 17)",4,3.1622776601683795,0.0,0.462890625,0.053877551020408164,,NULL
FITS/RandSample-2000/index-1579/DSS--DSS2+Blue,1579,201.332357,-19.323881,DSS,DSS2+Blue,1,"(16, 17)",4,2.23606797749979,0.0,0.419921875,0.053877551020408164,,NULL
FITS/RandSample-2000/index-1579/2MASS--K,1579,201.332357,-19.323881,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.353515625,0.010749798441279226,,NULL
FITS/RandSample-2000/index-1579/WISE+(AllWISE)--w4,1579,201.332357,-19.323881,WISE,w4,0,NULL,NULL,NULL,NULL,0.736328125,0.9081481481481481,0,Image lacks central blob
FITS/RandSample-2000/index-1579/DSS--DSS2+Red,1579,201.332357,-19.323881,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.404296875,0.04689265536723164,,NULL
FITS/RandSample-2000/index-1579/DSS--DSS2+IR,1579,201.332357,-19.323881,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.404296875,0.03531073446327684,,NULL
FITS/RandSample-2000/index-1579/WISE+(AllWISE)--w1,1579,201.332357,-19.323881,WISE,w1,1,"(24, 22)",7,1.4142135623730951,0.0,0.341796875,0.09333333333333334,,NULL
FITS/RandSample-2000/index-1579/2MASS--J,1579,201.332357,-19.323881,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.011018543402311207,,NULL
FITS/RandSample-2000/index-1579/2MASS--H,1579,201.332357,-19.323881,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.349609375,0.009943563558183283,,NULL
FITS/RandSample-2000/index-1580/WISE+(AllWISE)--w3,1580,203.040747,1.204134,WISE,w3,0,NULL,NULL,NULL,NULL,0.615234375,0.14359504132231404,0,Image lacks central blob
FITS/RandSample-2000/index-1580/WISE+(AllWISE)--w2,1580,203.040747,1.204134,WISE,w2,1,"(21, 22)",8,1.0,0.0,0.357421875,0.11880165289256199,,NULL
FITS/RandSample-2000/index-1580/DSS--DSS1+Blue,1580,203.040747,1.204134,DSS,DSS1+Blue,1,"(28, 31)",7,2.23606797749979,0.0,0.419921875,0.06836158192090395,,NULL
FITS/RandSample-2000/index-1580/DSS--DSS1+Red,1580,203.040747,1.204134,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.416015625,0.061224489795918366,,NULL
FITS/RandSample-2000/index-1580/DSS--DSS2+Blue,1580,203.040747,1.204134,DSS,DSS2+Blue,1,"(29, 30)",5,1.0,0.0,0.392578125,0.03954802259887006,,NULL
FITS/RandSample-2000/index-1580/2MASS--K,1580,203.040747,1.204134,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.345703125,0.011018543402311207,,NULL
FITS/RandSample-2000/index-1580/WISE+(AllWISE)--w4,1580,203.040747,1.204134,WISE,w4,0,NULL,NULL,NULL,NULL,0.822265625,0.7195247933884298,0,Image lacks central blob
FITS/RandSample-2000/index-1580/DSS--DSS2+Red,1580,203.040747,1.204134,DSS,DSS2+Red,1,"(30, 31)",5,1.0,0.0,0.404296875,0.03785310734463277,,NULL
FITS/RandSample-2000/index-1580/DSS--DSS2+IR,1580,203.040747,1.204134,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.373046875,0.03248587570621469,,NULL
FITS/RandSample-2000/index-1580/WISE+(AllWISE)--w1,1580,203.040747,1.204134,WISE,w1,1,"(21, 22)",7,1.0,0.0,0.330078125,0.10692148760330579,,NULL
FITS/RandSample-2000/index-1580/2MASS--J,1580,203.040747,1.204134,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.349609375,0.010212308519215264,,NULL
FITS/RandSample-2000/index-1580/2MASS--H,1580,203.040747,1.204134,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.337890625,0.010749798441279226,,NULL
FITS/RandSample-2000/index-1581/WISE+(AllWISE)--w3,1581,284.239531,11.003101,WISE,w3,0,NULL,NULL,NULL,NULL,0.607421875,0.5051851851851852,0,Image lacks central blob
FITS/RandSample-2000/index-1581/WISE+(AllWISE)--w2,1581,284.239531,11.003101,WISE,w2,0,NULL,NULL,NULL,NULL,0.419921875,0.36987654320987656,0,Image lacks central blob
FITS/RandSample-2000/index-1581/DSS--DSS1+Blue,1581,284.239531,11.003101,DSS,DSS1+Blue,2,"(29, 31)",7,1.4142135623730951,0.0,0.419921875,0.10536723163841807,,NULL
FITS/RandSample-2000/index-1581/DSS--DSS1+Red,1581,284.239531,11.003101,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.419921875,0.1436734693877551,,NULL
FITS/RandSample-2000/index-1581/DSS--DSS2+Blue,1581,284.239531,11.003101,DSS,DSS2+Blue,2,"(28, 29)",5,2.23606797749979,0.0,0.345703125,0.0858948577994829,,NULL
FITS/RandSample-2000/index-1581/2MASS--K,1581,284.239531,11.003101,2MASS,K,2,"(30, 29)",4,2.23606797749979,0.0,0.291015625,0.0569739317387799,,NULL
FITS/RandSample-2000/index-1581/WISE+(AllWISE)--w4,1581,284.239531,11.003101,WISE,w4,0,NULL,NULL,NULL,NULL,0.822265625,0.7841975308641975,0,Image lacks central blob
FITS/RandSample-2000/index-1581/DSS--DSS2+Red,1581,284.239531,11.003101,DSS,DSS2+Red,3,"(28, 30)",5,2.0,0.0,0.333984375,0.1016949152542373,,NULL
FITS/RandSample-2000/index-1581/DSS--DSS2+IR,1581,284.239531,11.003101,DSS,DSS2+IR,1,"(28, 30)",5,2.0,0.0,0.361328125,0.10762711864406779,,NULL
FITS/RandSample-2000/index-1581/WISE+(AllWISE)--w1,1581,284.239531,11.003101,WISE,w1,0,NULL,NULL,NULL,NULL,0.388671875,0.3432098765432099,0,Image lacks central blob
FITS/RandSample-2000/index-1581/2MASS--J,1581,284.239531,11.003101,2MASS,J,2,"(30, 29)",4,2.23606797749979,0.0,0.248046875,0.04273044880408492,,NULL
FITS/RandSample-2000/index-1581/2MASS--H,1581,284.239531,11.003101,2MASS,H,2,"(30, 29)",4,2.23606797749979,0.0,0.267578125,0.05616769685568396,,NULL
FITS/RandSample-2000/index-1582/WISE+(AllWISE)--w3,1582,250.769724,-28.969303,WISE,w3,0,NULL,NULL,NULL,NULL,0.580078125,0.35640495867768596,0,Image lacks central blob
FITS/RandSample-2000/index-1582/WISE+(AllWISE)--w2,1582,250.769724,-28.969303,WISE,w2,1,"(22, 21)",7,1.0,0.02702702702702703,0.357421875,0.2184917355371901,,NULL
FITS/RandSample-2000/index-1582/DSS--DSS1+Blue,1582,250.769724,-28.969303,DSS,DSS1+Blue,1,"(29, 30)",5,1.0,0.0,0.443359375,0.05367231638418079,,NULL
FITS/RandSample-2000/index-1582/DSS--DSS1+Red,1582,250.769724,-28.969303,DSS,DSS1+Red,1,"(28, 30)",5,2.0,0.0,0.451171875,0.09322033898305085,,NULL
FITS/RandSample-2000/index-1582/2MASS--K,1582,250.769724,-28.969303,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.326171875,0.01746842246707874,,NULL
FITS/RandSample-2000/index-1582/WISE+(AllWISE)--w4,1582,250.769724,-28.969303,WISE,w4,0,NULL,NULL,NULL,NULL,0.732421875,0.922004132231405,0,Image lacks central blob
FITS/RandSample-2000/index-1582/DSS--DSS2+Red,1582,250.769724,-28.969303,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.357421875,0.03954802259887006,,NULL
FITS/RandSample-2000/index-1582/DSS--DSS2+IR,1582,250.769724,-28.969303,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.392578125,0.05508474576271186,,NULL
FITS/RandSample-2000/index-1582/WISE+(AllWISE)--w1,1582,250.769724,-28.969303,WISE,w1,1,"(22, 21)",7,1.0,0.015,0.353515625,0.1678719008264463,,NULL
FITS/RandSample-2000/index-1582/2MASS--J,1582,250.769724,-28.969303,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.306640625,0.016930932545014783,,NULL
FITS/RandSample-2000/index-1582/2MASS--H,1582,250.769724,-28.969303,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.314453125,0.0166621875839828,,NULL
FITS/RandSample-2000/index-1583/WISE+(AllWISE)--w3,1583,273.675575,-33.140888,WISE,w3,0,NULL,NULL,NULL,NULL,0.595703125,0.2582716049382716,0,Image lacks central blob
FITS/RandSample-2000/index-1583/WISE+(AllWISE)--w2,1583,273.675575,-33.140888,WISE,w2,0,NULL,NULL,NULL,NULL,0.419921875,0.23358024691358026,0,Image lacks central blob
FITS/RandSample-2000/index-1583/DSS--DSS1+Blue,1583,273.675575,-33.140888,DSS,DSS1+Blue,1,"(30, 28)",14,2.0,0.1490566037735849,0.486328125,0.26440677966101694,,NULL
FITS/RandSample-2000/index-1583/DSS--DSS1+Red,1583,273.675575,-33.140888,DSS,DSS1+Red,1,"(29, 30)",9,1.0,0.0,0.470703125,0.2751412429378531,,NULL
FITS/RandSample-2000/index-1583/2MASS--K,1583,273.675575,-33.140888,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.294921875,0.03171190540177372,,NULL
FITS/RandSample-2000/index-1583/WISE+(AllWISE)--w4,1583,273.675575,-33.140888,WISE,w4,0,NULL,NULL,NULL,NULL,0.798828125,0.7550617283950617,0,Image lacks central blob
FITS/RandSample-2000/index-1583/DSS--DSS2+Red,1583,273.675575,-33.140888,DSS,DSS2+Red,1,"(27, 29)",7,3.1622776601683795,0.0,0.447265625,0.1576271186440678,,NULL
FITS/RandSample-2000/index-1583/DSS--DSS2+IR,1583,273.675575,-33.140888,DSS,DSS2+IR,1,"(30, 30)",7,0.0,0.0,0.404296875,0.10847457627118644,,NULL
FITS/RandSample-2000/index-1583/WISE+(AllWISE)--w1,1583,273.675575,-33.140888,WISE,w1,1,"(22, 22)",5,1.4142135623730951,0.0,0.388671875,0.2123456790123457,,NULL
FITS/RandSample-2000/index-1583/2MASS--J,1583,273.675575,-33.140888,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.291015625,0.023649556570814297,,NULL
FITS/RandSample-2000/index-1583/2MASS--H,1583,273.675575,-33.140888,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.287109375,0.027949475947325986,,NULL
FITS/RandSample-2000/index-1584/WISE+(AllWISE)--w3,1584,350.374478,50.279516,WISE,w3,0,NULL,NULL,NULL,NULL,0.615234375,0.1925925925925926,0,Image lacks central blob
FITS/RandSample-2000/index-1584/WISE+(AllWISE)--w2,1584,350.374478,50.279516,WISE,w2,1,"(22, 22)",7,1.4142135623730951,0.0,0.396484375,0.15604938271604937,,NULL
FITS/RandSample-2000/index-1584/DSS--DSS1+Blue,1584,350.374478,50.279516,DSS,DSS1+Blue,2,"(30, 30)",5,0.0,0.0,0.392578125,0.07655367231638419,,NULL
FITS/RandSample-2000/index-1584/DSS--DSS1+Red,1584,350.374478,50.279516,DSS,DSS1+Red,1,"(16, 17)",4,2.23606797749979,0.0,0.408203125,0.08,,NULL
FITS/RandSample-2000/index-1584/DSS--DSS2+Blue,1584,350.374478,50.279516,DSS,DSS2+Blue,2,"(30, 29)",4,1.0,0.0,0.400390625,0.07009480034472852,,NULL
FITS/RandSample-2000/index-1584/2MASS--K,1584,350.374478,50.279516,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.349609375,0.014780972856758936,,NULL
FITS/RandSample-2000/index-1584/WISE+(AllWISE)--w4,1584,350.374478,50.279516,WISE,w4,0,NULL,NULL,NULL,NULL,0.802734375,0.7041975308641976,0,Image lacks central blob
FITS/RandSample-2000/index-1584/DSS--DSS2+Red,1584,350.374478,50.279516,DSS,DSS2+Red,2,"(29, 30)",4,1.0,0.0,0.349609375,0.0519774011299435,,NULL
FITS/RandSample-2000/index-1584/DSS--DSS2+IR,1584,350.374478,50.279516,DSS,DSS2+IR,2,"(29, 31)",4,1.4142135623730951,0.0,0.345703125,0.037570621468926556,,NULL
FITS/RandSample-2000/index-1584/WISE+(AllWISE)--w1,1584,350.374478,50.279516,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.365234375,0.13925925925925925,,NULL
FITS/RandSample-2000/index-1584/2MASS--J,1584,350.374478,50.279516,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.322265625,0.01719967750604676,,NULL
FITS/RandSample-2000/index-1584/2MASS--H,1584,350.374478,50.279516,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.01719967750604676,,NULL
FITS/RandSample-2000/index-1585/WISE+(AllWISE)--w3,1585,112.81806,-26.896059,WISE,w3,0,NULL,NULL,NULL,NULL,0.478515625,0.17185185185185184,0,Image lacks central blob
FITS/RandSample-2000/index-1585/WISE+(AllWISE)--w2,1585,112.81806,-26.896059,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.00411522633744856,0.326171875,0.14666666666666667,,NULL
FITS/RandSample-2000/index-1585/DSS--DSS1+Red,1585,112.81806,-26.896059,DSS,DSS1+Red,1,"(29, 31)",5,1.4142135623730951,0.0,0.380859375,0.07146892655367232,,NULL
FITS/RandSample-2000/index-1585/DSS--DSS2+Blue,1585,112.81806,-26.896059,DSS,DSS2+Blue,1,"(18, 17)",4,1.0,0.0,0.341796875,0.06693877551020408,,NULL
FITS/RandSample-2000/index-1585/2MASS--K,1585,112.81806,-26.896059,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.302734375,0.013974737973662993,,NULL
FITS/RandSample-2000/index-1585/WISE+(AllWISE)--w4,1585,112.81806,-26.896059,WISE,w4,0,NULL,NULL,NULL,NULL,0.669921875,0.8597530864197531,0,Image lacks central blob
FITS/RandSample-2000/index-1585/DSS--DSS2+Red,1585,112.81806,-26.896059,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.341796875,0.07401129943502825,,NULL
FITS/RandSample-2000/index-1585/DSS--DSS2+IR,1585,112.81806,-26.896059,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.361328125,0.03587570621468927,,NULL
FITS/RandSample-2000/index-1585/WISE+(AllWISE)--w1,1585,112.81806,-26.896059,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.314453125,0.12049382716049382,,NULL
